url,handle,banner_img,profile_image,name,subscribers,videos_count,created_date,views,Description,Details,Links,identifier,discovery_input
"https://www.youtube.com/@KIMIGHB/about","@KIMIGHB","https://yt3.googleusercontent.com/ZYBwmobAOBJxaHxQGZGrKfOUjZWx1lQzvDuY_NZY0tt4ac6S5synyR817ydjGJD-GXucJ3o0ww=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/0AKWKlEI3bgFWcs_XzrTBdLfu07iVABUSZ07LJ1CUuS89toY7NMfSLq-lLY_qBewec57NCqh5A=s176-c-k-c0x00ffffff-no-rj","KIM███HB",64500,4200,"2021-08-04",67845657,"","","","UCFXYCYdKNF6brqcZGPK614w","null"
"https://www.youtube.com/@KETAdultEd/about","@KETAdultEd","https://yt3.googleusercontent.com/oVwTb1Sdq6qH36jo5v7gpVwTv5qhiA91FSoNPHTrcbIPR_27J-zNGGjRApz6Vi8FBzz7c70l=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/DMiaBJdIMcBIQfkUxJz3lKi_uEMMrKItPQh0z_KggV1Ilh9jEzSt_LqnWxi1FUmFXEd6scwC=s160-c-k-c0x00ffffff-no-rj","KET███ult███",974,224,"2010-03-08",545186,"","","","UCDoSkL1kjlsvS48DlEoUjGw","null"
"https://www.youtube.com/@ATCOGroup/about","@ATCOGroup","https://yt3.googleusercontent.com/vfjci0zEWE0P7hzCXWQ5g9y5Mo3L2Y2lKurYXrJH-TL_sY4jDjVJGwCAdL_QU7sE64f8qYrtjic=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/0__kPnePtmvTYBpuzEknRKKvEjsC3CuZ7hpad2cFzVkb3fow7AOurJtcfiXlKn3rDMMZx6bULQ=s176-c-k-c0x00ffffff-no-rj","ATCO",3710,273,"2012-04-30",17107932,"","","","UCakoacopJn6MJPEk61X4zZw","null"
"https://www.youtube.com/@iraisynn.attinom/about","@iraisynn.attinom","https://yt3.googleusercontent.com/rP7c1mK9-qFd_9gpDzKh0N0DzRIO-5_P-hZy9fXyaHKE5EHd_y2Hw4eH_GKTb4gVVuPqrGNDolA=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/ytc/AIdro_k7DvO7hTYcBWm53f4qhn4YaLjslXxkEg_A5KBc9KfodQ=s176-c-k-c0x00ffffff-no-rj","ira███nn ███ino███",659,28,"2018-06-05",66354,"","","","UCKB0a7AVBDolssslng55AzA","null"
"https://www.youtube.com/@WowFootball90/about","@WowFootball90","https://yt3.googleusercontent.com/bc0Wib01jiF_kZNJg8qkAapTfGcaQIgbbDQUxh41vhAxRJj43-6aD7nhonssW4T0m3qOXoF0Qw=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/0zS21d7YG8-s3qFdy8HnFYKqo8Tr28Uat5_2ElsdxvTbTR1i8QZbZ4GLK7fyC6XBbqwPNBjz=s176-c-k-c0x00ffffff-no-rj","WOW███OTB███",142000,35,"2018-11-28",71235767,"","","","UC0dwuNNWzd-hEs9u6EoU4mg","null"
"https://www.youtube.com/@Stick789Apk/about","@Stick789Apk","https://yt3.googleusercontent.com/na3-jVjqQWNKHM4M4nGD6vqj1aMfyX2N9Jqr036R22uVWMXHDYZ5Um_8TKnqbskNkC5OTebzzQ=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/ytc/AIf8zZSRadqr29zFNBx7kt5aeSgRCuOSnWQJwdHCoBhl=s176-c-k-c0x00ffffff-no-rj","Sti███89A███",497000,260,"2019-06-01",2469822,"","","","UCRClmoN9NIuudnwlkJtaywA","null"
"https://www.youtube.com/@TheStudio/about","@TheStudio","https://yt3.googleusercontent.com/67sXs6Y26zwio3p8bT-KsBDRfDEy6Kpeh8B56rST5KXMo23_z8wF1d4M_q4_KzkmSBsx9IzK8F8=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/3tdUDXkH3nTe7-FCRQkmFiRSzBXYgxUJMAzhORXDp5aGBi8JScXJeoT1TUaLlFJR4VKPZHbbc7A=s176-c-k-c0x00ffffff-no-rj","The███udi███",785000,107,"2021-04-23",41744757,"","","","UCG7J20LhUeLl6y_Emi7OJrA","null"
"https://www.youtube.com/@RyanKung/about","@RyanKung","https://yt3.googleusercontent.com/Tx95rBmfvWx3xoTJrkDpzBk_9_vfuksPneQobTSlrEbCsW2-4hmDS5wp3oxLzYpG6kYMkKhtjA=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/CJBdsrlJQ6qWeXgRx5il2A6TTCXV_fmB-5MRXpPhSUDLGShGR7LwNwD8JG0i8S4Av5Sd0Fs6e-w=s176-c-k-c0x00ffffff-no-rj","Rya███ung███",325000,19,"2007-10-30",4553060,"","","","UCR9t9u5Tap5MmnfwrquQnKA","null"
"https://www.youtube.com/@TradersLanding/about","@TradersLanding","https://yt3.googleusercontent.com/IvmP0b1AsHoGyl61iq2Pi-Y7oqW3Ke_HcG9_-SWqCLGSSIG3I_zOtxkZ6-HmBtwngzA6wgYsA00=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/S2OC4h-xOmnW9nXsl0FQIi0WHWqA0iHTVywEpJGJghQ9X2D6cQ72HPTUxQVsFT7ZPyqy-T3lAQ=s176-c-k-c0x00ffffff-no-rj","Tra███'s ███din███",112000,214,"2021-06-07",325,"","","","UCAay6keayUktFPmIftuxCMg","null"
"https://www.youtube.com/@TrueTradingGroup/about","@TrueTradingGroup","https://yt3.googleusercontent.com/IMoMy3pmxgZellY9N2M3rNWn9_ZJaraYkGugTtgWjiMVYrYw2iqkW5KR-A-_3FrBtiiXQ5oxIw=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/ytc/AIf8zZS5pls3QxYWFPpr8kwKENblCq7k1JTJQVzn6q06=s176-c-k-c0x00ffffff-no-rj","Tru███rad███ Gr██████",131000,2000,"2017-07-03",10545249,"","","","UCL-u6G4xFWxc-jJT37rRjbw","null"
"https://www.youtube.com/@DadhowdoI/about","@DadhowdoI","https://yt3.googleusercontent.com/21NNSAzBLET_BbFqdrn2UEaoqovgROsFHviy2D4T2Kjn_1pyRC2w-Jiinom8Qj3GHSKpORCWayI=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/OeSr5wGK_NieJzViinN40AoRBReMkVy7SN3pkCdL4naKn4nTl6dhfDmZuVsXeTKaB-rF-Du2nw=s176-c-k-c0x00ffffff-no-rj","Dad███ow ███I?",4790000,292,"2020-04-01",42691,"","","","UCNepEAWZH0TBu7dkxIbluDw","null"
"https://www.youtube.com/@CrowRanaBurger/about","@CrowRanaBurger","https://yt3.googleusercontent.com/zOtH6S939CUM852Cd7T1Ndb6eOg7gSSBBVuRg-xu3czVCu6yREjNxUz4TazClD4ocvT2vbl8WA=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/4sAL6HCM70Szk6SEloLma4q9ipTWpkSIi1XXzWOQUA6SLOQwCSimVQ25WdrCqACH9NWUfqsI=s176-c-k-c0x00ffffff-no-rj","Cro███naB███er",174000,1100,"2015-05-16",231473,"","","","UCQ0lxIVGGEQiEEVzhqUnegw","null"
"https://www.youtube.com/@FootyQuiz./about","@FootyQuiz.","https://yt3.googleusercontent.com/oKnTMa6IF2jonXko6-2JtOtiRW_pVgDghIBkzUUmByNWpqODldeND-QLtMfyXlShFrIwrIXh2Q=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/cF9vkkUlOqDoczzUbj6VtzO7-GUGA0Yiff0pau60-YL8QTNHRIQYwwOWhTlW_0jO2j0iw7Dj434=s176-c-k-c0x00ffffff-no-rj","Foo███Qui███",292000,20,"2023-07-28",11104,"","","","UCfqZAKneKUM8hAuj3w3g7pA","null"
"https://www.youtube.com/@HoldenQiGong/about","@HoldenQiGong","https://yt3.googleusercontent.com/OIQMdxAjvD3wpu5eEDChqtNzIc66b59x-nEdcuc3Kd8sx9Rmh-IsUbVj4G9LzPAEOVoS2kki5w=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/ytc/AIf8zZSOB5jUkupzZbSoAuBNQcyoDwo3oWP6QNcv8ord=s176-c-k-c0x00ffffff-no-rj","Hol███ Qi███g",253000,256,"2015-12-16",66970,"","","","UCywnihPARyOZxlYpO8wmovA","null"
"https://www.youtube.com/@AsianPetrolhead/about","@AsianPetrolhead","https://yt3.googleusercontent.com/_1_OrdMCdnKtQtR9rh1T_RFY9_Qjc3Qmaylw_tt7YSZfCduwGOev_DZ1-HPOkfgFxLpDjLn2LQ=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/YK9KCxbFQAOzhc84JvvWi9YrXPsUSmthaJiQ5MxwS4z0LfqnDCWYQMX--RyqRJ5XUf6UplqC=s176-c-k-c0x00ffffff-no-rj","Asi███Pet███hea███",203000,488,"2018-07-02",260359,"","","","UCwJgdjQ159zJ5rPhQcOU9GQ","null"
"https://www.youtube.com/@CardMagicByJason/about","@CardMagicByJason","https://yt3.googleusercontent.com/xCn65cMgG_0rcETWPZOJPZ9_Si_6EQqKFt0KKogHtSF5-nTzPnOCpqIKLfOJuOznlm7iT5_Db_g=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/ytc/AIf8zZQymLy9Ofx4vX4ZLhhv0q7kl-2oLH2glOC65ZYQ9A=s176-c-k-c0x00ffffff-no-rj","Car███gic███aso███",194000,542,"2011-01-18",13515,"","","","UCQsmxaMzYr76Yd1iqMEq8TA","null"
"https://www.youtube.com/@englishwithlinguatrip/about","@englishwithlinguatrip","https://yt3.googleusercontent.com/-yKXukfsV5O1C8LDgUowZoSNE2wKQxPg9yuiATCduXE5aWB-9h4DBubkHAuNkFDZhVtnjfLIJg=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/ytc/AIf8zZS1HZD4qrREV5pbLLnDGShrFWw-CxFzz1X6-Eh0=s176-c-k-c0x00ffffff-no-rj","Eng███h w███ Li█████████",131000,811,"2018-04-04",33027,"","","","UCDt4AwxX8H3BHiTNtmDu83Q","null"
"https://www.youtube.com/@seriouslygamings/about","@seriouslygamings","https://yt3.googleusercontent.com/VI1F3iO56ovmmqqUd284gyNj3HZN4CZloce8T9RwxS87iyf7t6sNl5YiLpnX9zjIexQ4a_zFoA=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/MXhCbjCTLLHF6aPofSjnJBYqgZt3vITkB8Xdpo-Hf6yiLRGmP2wcetQjQJuXNVREMY2DiY3ScA=s160-c-k-c0x00ffffff-no-rj","Ser███sly███min███",2140,22,"2013-04-25",21561,"","","","UCP7iMlkFVBjJOpeydRpND7A","null"
"https://www.youtube.com/@bsba3650/about","@bsba3650","","https://yt3.googleusercontent.com/ytc/AIdro_nO_gmvBCB4jwPECjisKzwKEuniMjjFRV5e6JaIFGj8qQ=s176-c-k-c0x00ffffff-no-rj","BSBA",95,155,"2020-04-22",4656,"","","","UCWCm1Pdzu1-Ofkk4zb2JvwQ","null"
"https://www.youtube.com/@6RiverSystems/about","@6RiverSystems","https://yt3.googleusercontent.com/2HFNiycPBCdiKYvXDpWxaIuTzbNb0Hx-w0-wNE452hOeUUQn1MCnj1-oLeqxyLIy36YL2DqRSw=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/J6tIzD6Jht8zarz8Ozb_8tfATk5hI_lY67dBjhm8BQzZZZpB7sCglrgcsOPi9ZbbFGdmbVWX5g=s160-c-k-c0x00ffffff-no-rj","6 R███r S███ems███",949,32,"2018-02-23",123269,"","","","UC2IkUT_IjmsJHB1rI4EW-KA","null"
"https://www.youtube.com/@Asaexplain/about","@Asaexplain","https://yt3.googleusercontent.com/TOGXU3s2DptJ-OuYhhJxmQREUDfU4Ml-AjMPvEy79c5dWqahdEg46NLrXQ5nc0btkbBX6wTEdoI=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/QeLQ4UVHAJh2eP4yd11HHqVMVhqCgyOHNGr8Ol4GKJnbG5ThZuWJff2tpBGpUp_tzS1_4pqqYQ=s176-c-k-c0x00ffffff-no-rj","Asa███pla███",2,1,"2024-05-03",3,"","","","UC4kIpxWF4bn_J_FEjv41RCQ","null"
"https://www.youtube.com/@WeeClanTorrance/about","@WeeClanTorrance","https://yt3.googleusercontent.com/9LVxzLHSahhtblVVV9ookRD3J9PYTLb-eFbxAcTFlMR9s-vjxgEiW6G387HCPqqMRihP-97d=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/ytc/AIdro_m8WQZZfSBbv1wfkezWu-wL0L0Ph-vUEed1K4WWCcgkntw=s160-c-k-c0x00ffffff-no-rj","Wee███an ███ran███",750,3887,"2014-12-31",228563,"","","","UCvN2GrLEOBW4G3jsdFWqEsw","null"
"https://www.youtube.com/@maxxpls/about","@maxxpls","https://yt3.googleusercontent.com/0blW-mPqiaL8t22epPGhqBBDuALrvbY-HpYCKYdH-6clvMRbHa_kV4_umWH2PXIpqjoEFiNjvA=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/sGioi-UlE8yE7zAcZLL6smkCNYPvZ4jOkdqcXZL3nCJ0MsbGI1UbmH6Vvd39az5B-1Q1BpLrl4I=s160-c-k-c0x00ffffff-no-rj","max███s",10200,20,"2016-08-19",2051421,"","","","UCKCiE-aS5qLQxbCeJb5LIMA","null"
"https://www.youtube.com/@apcpostallogistics4579/about","@apcpostallogistics4579","https://yt3.googleusercontent.com/v1BkFm6PQxentggR669hlip0dHh7W-O37Jy0tCi6ff6zoJ95sIaZhNTlvvVf4nbAplM5b_Gm=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/ytc/AIdro_mQC_JGpqdTea2fNDjMOXHHaOvqmeVG8-lAcxxxKq-4Dw=s176-c-k-c0x00ffffff-no-rj","APC███sta███ogi██████",22,10,"2016-09-30",13653,"","","","UCKLjDas_A2m-m-WheY-vSHA","null"
"https://www.youtube.com/@EvvieMcKinney/about","@EvvieMcKinney","https://yt3.googleusercontent.com/0JPv01CLmBsczhRdi22-lvn6BdRpWZpJ2-17cFryoynkVEP5lCugfQHy8wIFQbIWZqH7nfdE=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/xXSz53dH7QqvBgrR-JlHtmodf6iG7BZiHrv8cvlGebnFg9IV_H9lYpKw07Z5wkECpMxQeamv=s176-c-k-c0x00ffffff-no-rj","Evv███McK███ey",149000,62,"2013-07-08",157205,"","","","UCkLhbVzqN_T3nYv4h-t8Zwg","null"
"https://www.youtube.com/@GoldenGlare/about","@GoldenGlare","https://yt3.googleusercontent.com/CBH0T5FlVDDADqIXrroYqvrRMyOtkBqrVyM3_JG3NyYWW5Nt39KYAHXzvG-Db2Nf52AU2e0L=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/ytc/AIf8zZTJph-7JgVkrtV9tOd5YrSox9S_x5lI7vpMT2959A=s176-c-k-c0x00ffffff-no-rj","Gol███Gla███",1490000,90,"2009-12-27",2512041,"","","","UCPmYONHmw6HNkFnjF5AWN3A","null"
"https://www.youtube.com/@GoodGAME123/about","@GoodGAME123","https://yt3.googleusercontent.com/lA0P3XUPfqZBdoEBSr7oaUxIG-nKf9Nf0WU_A8hO3T3PSkd4QafGjJ0nICun8qIkdmBPr8Br=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/p36TmoHxhj8hA3KWBp03qJUhY8r-RAxpP88SO1awJdKRFmKsKxGsNrSB933d688GdRtKoKtcVig=s176-c-k-c0x00ffffff-no-rj","Goo███ME",929000,55,"2019-12-06",58353336,"","","","UC0EgmKZxz1vecIebsiUMz3A","null"
"https://www.youtube.com/@HamRadioConcepts/about","@HamRadioConcepts","https://yt3.googleusercontent.com/KAFRgSFQITSuZRFq_p6l052miKoP2Bp-7rLO69Y0-8to3-qOo6Hoqjrfma4Rqy73lVkSdhcDAyM=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/ytc/AIf8zZRAGdYSh8mtFtxexH0yDn7Lr3v8TKbp4S-xhULv=s176-c-k-c0x00ffffff-no-rj","Ham███ioC███ept███",144000,826,"2009-07-26",31526,"","","","UCuawHU2iYR_0tpYAIDyIH4Q","null"
"https://www.youtube.com/@HealthandWellnessYT/about","@HealthandWellnessYT","https://yt3.googleusercontent.com/9PWI_kkcb4mEmzWxvkYn95IN8kntwfKB9QflI0XF6tuw3DjMJOnCwnfRptKK9g_rIDdAolrg6g=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/ytc/AIf8zZSJ7tx1W7FH0xeB3RvlKJINU4PH7rVfIu64FQwM3A=s176-c-k-c0x00ffffff-no-rj","Hea███ an███ell██████",102000,137,"2016-12-30",287148,"","","","UCyzSE62oTeDirQFh5umlIog","null"
"https://www.youtube.com/@InsideOfYouPodcast/about","@InsideOfYouPodcast","https://yt3.googleusercontent.com/2cERbv4BaQliccmT2FU9smw8xnmJmeNAFwPSSfselEw7E2K1WQRTWqjYLI76WoUnXrYDmdxS=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/27ApkiE0iXTZR615JJa6GfuuuYKcqnnHvLtQrS7CFWkYmt7x2mTqBzc_BPfpSaZ27C2aupIq=s176-c-k-c0x00ffffff-no-rj","Ins███ of███u w█████████el ████████████",286000,216,"2017-04-17",140381,"","","","UCvsIlofcT7DF3Kk8pz9yFfw","null"
"https://www.youtube.com/@ItsYoungPaper/about","@ItsYoungPaper","https://yt3.googleusercontent.com/2U_pLFIqadlJ68wV5XrYv1sZ21w_FEMs3SwDa7VMSE6jxNvxQwxdcg7Dps0FrG7SRmnPVmaIeA=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/ytc/AIf8zZSSH7GhBf3pTCRY-S70wgISB3SO3ySs2hBL0pPq=s176-c-k-c0x00ffffff-no-rj","Pap███Lov███",167000,105,"2013-03-14",48007342,"","","","UCjwX_pJ2JbuGZh-JWSW5XzA","null"
"https://www.youtube.com/@Laflocaandmimi/about","@Laflocaandmimi","https://yt3.googleusercontent.com/rSdPJCAX4lnhrqlHkzYIqoOOfQD_uw1OYqaWd5iOkzOx0KVFV2d4TRj_nIkgp8OqU5xSWy0s=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/_bfxmOn4bSkvkwGdVx-AIQk75l6P6Th8FHhhCBDrGEqFAN_Uix40l6lCeN0KZH8aQI-qwVgw=s176-c-k-c0x00ffffff-no-rj","Laf███a a███mim███",1530000,887,"2020-07-31",1943718150,"","","","UC23PBN30Sw-ZbMyNIH_125A","null"
"https://www.youtube.com/@MeditationRelaxation-Music/about","@MeditationRelaxation-Music","https://yt3.googleusercontent.com/byEBVFW0Av4zbdE3bCrwblsHpcmIBNikZSo7PZHYdew-69Vw7QD0f9Fe3viXP-sXwiBDkqolWw=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/Yze4rklE8CTPlzFXUsBOdyk_p5z_ezvAL8XaxVWzcYKwLeJn8pEJdgZweGPPHebkOeevVZVzMQQ=s176-c-k-c0x00ffffff-no-rj","Med███tio███ Re█████████- M███████████████",610000,188,"2015-04-09",881,"","","","UCbpIb7eGuCVFPfX6U-6z1Og","null"
"https://www.youtube.com/@Men3m/about","@Men3m","https://yt3.googleusercontent.com/CUw5JlhiWdvhE0FDS-FNzF9ulzlLKZcQVjUV1AbiyM3UFFmbSNndhCAS7cIXL--f12LYeDB4KA=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/MFNlwE5747UnnZCavZrpwkexXnLaJQGVKUUCb0UE0tFKdL7odFTi9DOmMAzVOsoMLYTU-CYaDnE=s176-c-k-c0x00ffffff-no-rj","منع███Men███",1350000,1200,"2020-03-28",981873646,"","","","UCx9b1K3yNVzKGQcugZj9xrw","null"
"https://www.youtube.com/@JaveriaSaudQasmi/about","@JaveriaSaudQasmi","https://yt3.googleusercontent.com/KMMsIolo_lW3daahBhyzMWIsjkifmhVk3_BQGOiklcQ-TWANuVXi8V4ICCTwJsgf4SziOflNO2M=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/xKW3jpvuIJQRxVoI8sFf7HrKDI6D2JOFL89joSoZehQGy49T3MaAchkTW9Yzd-WaEb8fRuAl5w=s176-c-k-c0x00ffffff-no-rj","Jav███a S███",745000,677,"2019-10-02",2215386,"","","","UCF7_NC-K0aMjpKNkRDPnK0w","null"
"https://www.youtube.com/@MannyKhoshbinyt/about","@MannyKhoshbinyt","https://yt3.googleusercontent.com/fMoCTZyIUAoS5Wz38ZEWi3Rdz3pPz4fGaZPQn_hC8BPtYXDFd-DR6pcp2QM-2E5ir2zElQp8Gw=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/ytc/AIf8zZThGdFAwSZQnUYuVEas4QmItfUR4TFa0Gkzdjf9=s176-c-k-c0x00ffffff-no-rj","Man███Kho███in",1660000,375,"2015-02-07",1499642,"","","","UCJmo2vO5Fsj8xKGcoCmBJvg","null"
"https://www.youtube.com/@THEMOWERMEDIC1/about","@THEMOWERMEDIC1","https://yt3.googleusercontent.com/0C-rDvj1pT1s7RW4ARxBnMyrl0hZgg6tKUc3wIZ82QZlELh_EXVomCCYFOSn7pcAgNTxoQkULA=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/ytc/AIf8zZRvVYnH8Unme7miCi8N-s7ZXOE_nOK_xtUorflS=s176-c-k-c0x00ffffff-no-rj","THE███ERM███C1",128000,1700,"2007-10-18",10951,"","","","UCKo-we_E3l1rLx5VYXtEqbg","null"
"https://www.youtube.com/@MADDETAILING/about","@MADDETAILING","https://yt3.googleusercontent.com/g2UYuncuxNKrbifQTsVzxnxqiNy0SSSUhSk69fhKCzikPUTNU2UBEuRv_ZlFqU2GKbJUbe7ibS8=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/ytc/AIf8zZQUyIxjoQVNA6Bww1n7LqBZxelBjWvrZkYzSv2o=s176-c-k-c0x00ffffff-no-rj","M.A███ DE███LIN███",539000,164,"2017-09-12",6408013,"","","","UCYVAZCC2ULdgkKGCRQVaDFQ","null"
"https://www.youtube.com/@SolutionsActivity/about","@SolutionsActivity","https://yt3.googleusercontent.com/s0guHZL4Mb0os1QLfSzts39x2XyU5PWfxfoz--j3RMSQyK7NQ7nPkN9oNAHH2xVdXFqztodBdw=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/k1Evi7YdWAGYhLKXx6Kbrl5pZLhN7n_yt_GF-64yfAOraWXX2XyvrhZs_RkkCbfYWmE_t0q4ww=s176-c-k-c0x00ffffff-no-rj","Sol███ons███tiv██████",147000,3400,"2020-04-30",203719,"","","","UCdc0fmDWzbvkf_ifUxUwooQ","null"
"https://www.youtube.com/@PinaSaludBellezayCocina/about","@PinaSaludBellezayCocina","https://yt3.googleusercontent.com/bi-7KdesZqG9jzl4Ta81Tnb2NMS7AKqor1u3XcCrXRhanL29dgPD3rJ_wuolx5OAXAWO-xsQTI0=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/ytc/AIf8zZTv6OSL786luVQn6zXdO5rGqaEPN-L6jTVcjUoIuw=s176-c-k-c0x00ffffff-no-rj","Pin███Sal███ Be█████████oci███",964000,1300,"2016-06-13",5354704,"","","","UC_NHdxyV_HzFkLgFvyYIP4Q","null"
"https://www.youtube.com/@LinaNoory/about","@LinaNoory","https://yt3.googleusercontent.com/g3HX-gRG4I8fv4p3zppaBKaLwWoesU0WZYBzvjHKXXMdBaKKWaTWiJAhnGtZkud6znDg4KfMNw=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/7Orm0pkKU0GpwlPFi9VoDSdSHc3aSYfBqxYrIhAn_EUeTJPC_BHJPleMiVyLqm2LXzv7IhgK=s176-c-k-c0x00ffffff-no-rj","Lin███oor███",553000,499,"2011-12-07",307091078,"","","","UCjctn-w_v-7JoHolEUjF5_g","null"
"https://www.youtube.com/@MoonbugKids_PreschoolLearning/about","@MoonbugKids_PreschoolLearning","https://yt3.googleusercontent.com/p_YcLJ2CKM8M8PZzccALY7KL5YDbM3iBcaAEExrPftteQgR1GNSxdSrNpYOYMgu5P4jOCuj9JQ=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/oKJhha8PlOwDacVZBS5muplGNfOHEJ0HCPv3oUgxAjSMfDhVIHWQtnGYo7HpjLaq8XuTr6XvHA=s176-c-k-c0x00ffffff-no-rj","Moo███g K███ - █████████ Le█████████████████████",2310000,1300,"2019-02-19",41183,"","","","UC0h0LUdndpq1CU8gv71sJ4A","null"
"https://www.youtube.com/@SaraTepes/about","@SaraTepes","https://yt3.googleusercontent.com/Sl2fGzDbdOq0UNZKgD5luQ-PC9U7p5lDVOrwMep2jpIauzi0aJM7ux_juVyDZkbgJa9XpS-7HQ=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/17OTBOEjH_9JefLidmyHN6oanRjcBuj8SN1Y5xntUn3AhmBo9wMct2nstS-sPYggiA1_jvMhBw=s176-c-k-c0x00ffffff-no-rj","Sar███epe███",431000,167,"2013-04-09",11380158,"","","","UCWgMcluGLnaVpCWmscaFs_Q","null"
"https://www.youtube.com/@LouieTheBeagle/about","@LouieTheBeagle","https://yt3.googleusercontent.com/7zzMecN-m_ViLQGrlIB5bb63woAIq7DsetN8C9lRoq_SNpi1o242pZZNrMswHOzfGZR_3TTHVg=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/ytc/AIf8zZT90UL6Z7toO9EgAHEMwnKCXxGTDd_FcsN2vvoNvA=s176-c-k-c0x00ffffff-no-rj","Lou███The███agl███",3810000,609,"2012-10-27",17053425,"","","","UCZ-oMIRggrNuzsWLtNFXBXw","null"
